,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,Amount_<500k,Amount_500k-1500k,Amount_1500k-3000k,Amount_3000k-10000k,Amount_>10000k
1047,46143,1314,13,85,318,78,35,184296,12300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1048,46143,1314,13,85,318,78,35,184296,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1049,46143,1314,13,85,318,78,35,184296,6300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1050,46143,1314,13,85,318,78,35,184296,24330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1051,46143,1314,13,85,318,78,35,184296,21330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1052,46143,1415,22,76,290,72,29,245728,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1053,46143,1415,22,76,290,72,29,245728,16400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1054,46143,1415,22,76,290,72,29,245728,16800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1055,46143,1415,22,76,290,72,29,245728,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1056,46143,1415,22,76,290,72,29,245728,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1057,46143,1415,22,76,290,72,29,245728,28440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1058,46143,1516,18,68,276,66,26,184296,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1059,46143,1516,18,68,276,66,26,184296,12300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1060,46143,1516,18,68,276,66,26,184296,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1061,46143,1516,18,68,276,66,26,184296,6300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1062,46143,1516,18,68,276,66,26,184296,24330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1063,46143,1516,18,68,276,66,26,184296,21330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1064,46144,1213,22,16,46,18,0,245760,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1065,46144,1213,22,16,46,18,0,245760,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1066,46144,1314,13,8,27,5,0,184320,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1067,46144,1314,13,8,27,5,0,184320,24330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1068,46144,1415,22,14,38,9,0,245760,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1069,46144,1415,22,14,38,9,0,245760,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1070,46144,1516,15,12,50,11,0,245760,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1071,46144,1516,15,12,50,11,0,245760,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1072,46145,1213,7,6,38,2,0,61457,9200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1073,46145,1213,7,6,38,2,0,61457,2100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1074,46145,1213,7,6,38,2,0,61457,8110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1075,46145,1314,12,8,44,11,0,122914,18400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1076,46145,1314,12,8,44,11,0,122914,4200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1077,46145,1314,12,8,44,11,0,122914,16220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1078,46145,1415,12,11,53,10,0,184371,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1079,46145,1415,12,11,53,10,0,184371,6300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1080,46145,1415,12,11,53,10,0,184371,24330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1081,46145,1516,12,18,60,19,0,184371,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1082,46145,1516,12,18,60,19,0,184371,6300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1083,46151,1213,37,607,2452,526,79,492120,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1084,46151,1213,37,607,2452,526,79,492120,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1085,46151,1213,37,607,2452,526,79,492120,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1086,46151,1213,37,607,2452,526,79,492120,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1087,46151,1314,34,591,2356,510,90,430605,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1088,46151,1314,34,591,2356,510,90,430605,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1089,46151,1314,34,591,2356,510,90,430605,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1090,46151,1314,34,591,2356,510,90,430605,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1091,46151,1415,37,541,2272,456,88,492120,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1092,46151,1415,37,541,2272,456,88,492120,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1093,46151,1415,37,541,2272,456,88,492120,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1094,46151,1415,37,541,2272,456,88,492120,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1095,46151,1415,37,541,2272,456,88,492120,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1096,46151,1516,37,543,2223,460,93,492120,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1097,46151,1516,37,543,2223,460,93,492120,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1098,46151,1516,37,543,2223,460,93,492120,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1099,46151,1516,37,543,2223,460,93,492120,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1100,46151,1516,37,543,2223,460,93,492120,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1101,46153,1213,30,347,1484,297,65,369186,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1102,46153,1213,30,347,1484,297,65,369186,12600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1103,46153,1314,34,329,1470,293,76,430717,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1104,46153,1314,34,329,1470,293,76,430717,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1105,46153,1314,34,329,1470,293,76,430717,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1106,46153,1415,34,299,1485,257,48,430717,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1107,46153,1415,34,299,1485,257,48,430717,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1108,46153,1415,34,299,1485,257,48,430717,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1109,46153,1516,32,335,1472,291,57,369186,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1110,46153,1516,32,335,1472,291,57,369186,12600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1111,46153,1516,32,335,1472,291,57,369186,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1112,47104,1213,24,44,427,33,0,52350,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1113,47104,1213,24,44,427,33,0,52350,10500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1114,47104,1213,24,44,427,33,0,52350,11000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1115,47104,1213,24,44,427,33,0,52350,40550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1116,47104,1213,24,44,427,33,0,52350,35550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1117,47104,1314,22,32,435,19,0,41880,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1118,47104,1314,22,32,435,19,0,41880,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1119,47104,1314,22,32,435,19,0,41880,8800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1120,47104,1314,22,32,435,19,0,41880,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1121,47104,1314,22,32,435,19,0,41880,28440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1122,47104,1415,22,38,434,30,1,41880,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1123,47104,1415,22,38,434,30,1,41880,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1124,47104,1415,22,38,434,30,1,41880,8800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1125,47104,1415,22,38,434,30,1,41880,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1126,47104,1415,22,38,434,30,1,41880,28440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1127,47104,1516,34,41,502,31,0,73290,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1128,47104,1516,34,41,502,31,0,73290,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1129,47104,1516,34,41,502,31,0,73290,15400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1130,47104,1516,34,41,502,31,0,73290,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1131,47104,1516,34,41,502,31,0,73290,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0
1132,47550,1213,29,174,710,156,42,453042,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1133,47550,1213,29,174,710,156,42,453042,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1134,47550,1213,29,174,710,156,42,453042,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1135,47550,1314,24,170,690,153,45,453042,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1136,47550,1314,24,170,690,153,45,453042,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1137,47550,1314,24,170,690,153,45,453042,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1138,47550,1415,29,163,639,142,31,453042,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1139,47550,1415,29,163,639,142,31,453042,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1140,47550,1415,29,163,639,142,31,453042,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1141,47550,1516,19,180,644,167,35,453042,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1142,47550,1516,19,180,644,167,35,453042,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1143,47550,1516,19,180,644,167,35,453042,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1144,47702,1213,24,22,86,21,21,281000,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1145,47702,1213,24,22,86,21,21,281000,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1146,47702,1213,24,22,86,21,21,281000,28440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1147,47702,1314,21,17,70,17,5,210750,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1148,47702,1314,21,17,70,17,5,210750,6300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1149,47702,1314,21,17,70,17,5,210750,21330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1150,47702,1415,12,14,48,13,7,140500,18400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1151,47702,1415,12,14,48,13,7,140500,4200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1152,47702,1415,12,14,48,13,7,140500,14220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1153,47702,1516,27,21,66,17,9,281000,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1154,47702,1516,27,21,66,17,9,281000,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1155,47702,1516,27,21,66,17,9,281000,28440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1156,48705,1213,37,1642,21400,1373,483,564320,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1157,48705,1213,37,1642,21400,1373,483,564320,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1158,48705,1213,37,1642,21400,1373,483,564320,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1159,48705,1213,37,1642,21400,1373,483,564320,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1160,48705,1314,37,1678,21574,1406,445,564320,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1161,48705,1314,37,1678,21574,1406,445,564320,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1162,48705,1314,37,1678,21574,1406,445,564320,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1163,48705,1314,37,1678,21574,1406,445,564320,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1164,48705,1415,37,1574,21311,1324,390,564320,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1165,48705,1415,37,1574,21311,1324,390,564320,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1166,48705,1415,37,1574,21311,1324,390,564320,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1167,48705,1415,37,1574,21311,1324,390,564320,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1168,48705,1516,37,1594,21554,1283,492,634860,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1169,48705,1516,37,1594,21554,1283,492,634860,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1170,48705,1516,37,1594,21554,1283,492,634860,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1171,48705,1516,37,1594,21554,1283,492,634860,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1172,49707,1213,24,60,681,68,0,424380,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1173,49707,1213,24,60,681,68,0,424380,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1174,49707,1213,24,60,681,68,0,424380,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1175,49707,1314,25,73,696,76,10,424380,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1176,49707,1314,25,73,696,76,10,424380,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1177,49707,1415,27,59,681,61,6,424380,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1178,49707,1415,27,59,681,61,6,424380,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1179,49707,1415,27,59,681,61,6,424380,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1180,49707,1516,33,53,694,48,2,424380,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1181,49707,1516,33,53,694,48,2,424380,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1182,49707,1516,33,53,694,48,2,424380,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1183,49708,1213,14,15,1327,15,0,212610,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1184,49708,1213,14,15,1327,15,0,212610,6300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1185,49708,1213,14,15,1327,15,0,212610,24330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1186,49708,1213,14,15,1327,15,0,212610,21330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1187,49708,1314,16,14,1220,14,0,283480,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1188,49708,1314,16,14,1220,14,0,283480,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1189,49708,1314,16,14,1220,14,0,283480,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1190,49708,1314,16,14,1220,14,0,283480,28440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1191,49708,1415,12,15,1140,14,0,141740,18400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1192,49708,1415,12,15,1140,14,0,141740,16220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1193,49708,1415,12,15,1140,14,0,141740,14220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1194,49708,1516,12,15,1129,13,10,141740,4200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1195,49708,1516,12,15,1129,13,10,141740,16220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1196,49708,1516,12,15,1129,13,10,141740,14220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1197,49753,1213,25,185,1783,170,52,376950,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1198,49753,1213,25,185,1783,170,52,376950,21000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1199,49753,1213,25,185,1783,170,52,376950,40550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1200,49753,1213,25,185,1783,170,52,376950,35550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1201,49753,1314,30,176,1731,159,54,452340,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1202,49753,1314,30,176,1731,159,54,452340,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1203,49753,1314,30,176,1731,159,54,452340,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1204,49753,1314,30,176,1731,159,54,452340,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1205,49753,1415,15,156,1625,142,44,301560,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1206,49753,1415,15,156,1625,142,44,301560,16800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1207,49753,1415,15,156,1625,142,44,301560,32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
