CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
23655700000000,Fort Bragg Unified,3,1,1,1,0
23655700000000,Fort Bragg Unified,5,44,772,84,42
23655700000000,Fort Bragg Unified,6,1,14,2,0
23655700000000,Fort Bragg Unified,7,68,936,124,38
23655700000000,Fort Bragg Unified,9,8,94,14,6
23655700000000,Manchester Union Elementary,5,0,43,84,42
23655700000000,Manchester Union Elementary,7,0,13,124,38
23655700000000,Manchester Union Elementary,9,0,1,7,3
23655800000000,Mendocino Unified,1,2,13,4,0
23655800000000,Mendocino Unified,2,2,16,4,4
23655800000000,Mendocino Unified,5,2,51,6,0
23655800000000,Mendocino Unified,7,35,415,72,36
23656000000000,Point Arena Joint Union High,1,1,11,2,0
23656000000000,Point Arena Joint Union High,2,1,2,1,1
23656000000000,Point Arena Joint Union High,5,18,67,36,6
23656000000000,Point Arena Joint Union High,7,30,82,62,22
23656100000000,Round Valley Unified,1,20,252,26,0
23656100000000,Round Valley Unified,5,5,84,8,0
23656100000000,Round Valley Unified,7,9,55,14,0
23656200000000,Ukiah Unified,0,2,14,2,2
23656200000000,Ukiah Unified,1,57,460,80,2
23656200000000,Ukiah Unified,2,10,61,16,12
23656200000000,Ukiah Unified,3,1,15,2,0
23656200000000,Ukiah Unified,4,5,41,10,8
23656200000000,Ukiah Unified,5,215,2956,366,56
23656200000000,Ukiah Unified,6,5,64,2,0
23656200000000,Ukiah Unified,7,237,2625,608,138
23656200000000,Ukiah Unified,9,8,130,14,6
23656200000000,Willits Unified,0,1,15,2,2
23656200000000,Willits Unified,1,10,147,80,2
23656200000000,Willits Unified,2,1,26,16,12
23656200000000,Willits Unified,3,0,5,2,0
23656200000000,Willits Unified,4,0,5,10,8
23656200000000,Willits Unified,5,38,506,366,56
23656200000000,Willits Unified,6,1,14,2,0
23656200000000,Willits Unified,7,112,1215,608,138
23656200000000,Willits Unified,9,0,17,14,6
23738700000000,Potter Valley Community Unified,1,3,11,6,0
23738700000000,Potter Valley Community Unified,5,7,92,12,4
23738700000000,Potter Valley Community Unified,7,15,146,28,8
23739200000000,Laytonville Unified,1,5,52,6,2
23739200000000,Laytonville Unified,5,5,53,10,4
23739200000000,Laytonville Unified,7,29,260,52,12
23739200000000,Laytonville Unified,9,3,35,6,0
23752200000000,Leggett Valley Unified,2,1,2,1,0
23752200000000,Leggett Valley Unified,5,1,9,2,0
23752200000000,Leggett Valley Unified,6,1,2,1,0
23752200000000,Leggett Valley Unified,7,2,94,4,0
24102500000000,Merced County Office of Education,1,1,3,2,0
24102500000000,Merced County Office of Education,2,8,45,10,0
24102500000000,Merced County Office of Education,3,2,9,6,0
24102500000000,Merced County Office of Education,5,233,947,236,2
24102500000000,Merced County Office of Education,6,21,87,26,0
24102500000000,Merced County Office of Education,7,58,275,88,2
24102500000000,Merced County Office of Education,9,4,22,6,0
24657000000000,Hilmar Unified,2,1,20,2,2
24657000000000,Hilmar Unified,5,67,893,114,30
24657000000000,Hilmar Unified,6,1,7,2,0
24657000000000,Hilmar Unified,7,114,1300,212,76
24657300000000,Le Grand Union High,0,3,31,6,0
24657300000000,Le Grand Union High,1,1,1,1,1
24657300000000,Le Grand Union High,5,121,453,222,48
24657300000000,Le Grand Union High,6,1,1,1,0
24657300000000,Le Grand Union High,7,9,23,18,2
24657600000000,Los Banos Unified,1,4,50,4,0
24657600000000,Los Banos Unified,2,8,108,16,12
24657600000000,Los Banos Unified,3,2,72,4,2
24657600000000,Los Banos Unified,4,10,72,22,16
24657600000000,Los Banos Unified,5,542,7873,990,338
24657600000000,Los Banos Unified,6,25,246,46,12
24657600000000,Los Banos Unified,7,131,1516,236,88
24657600000000,Los Banos Unified,9,12,122,22,6
24657600000000,McSwain Union Elementary,1,0,1,2,0
24657600000000,McSwain Union Elementary,2,0,51,16,12
24657600000000,McSwain Union Elementary,3,0,3,4,2
24657600000000,McSwain Union Elementary,4,0,6,22,16
24657600000000,McSwain Union Elementary,5,0,360,990,338
24657600000000,McSwain Union Elementary,6,0,6,46,12
24657600000000,McSwain Union Elementary,7,0,397,236,88
24657600000000,McSwain Union Elementary,9,0,24,22,6
24657900000000,Merced Union High,0,3,11,2,0
24657900000000,Merced Union High,1,13,50,18,2
24657900000000,Merced Union High,2,280,1104,506,266
24657900000000,Merced Union High,3,4,10,8,2
24657900000000,Merced Union High,4,28,101,52,28
24657900000000,Merced Union High,5,1550,6343,2612,648
24657900000000,Merced Union High,6,106,412,182,38
24657900000000,Merced Union High,7,414,1809,750,294
24657900000000,Merced Union High,9,49,124,80,24
24736200000000,Gustine Unified,2,1,15,2,2
24736200000000,Gustine Unified,3,1,5,1,1
24736200000000,Gustine Unified,5,79,1422,134,40
24736200000000,Gustine Unified,7,36,316,66,26
24736200000000,Gustine Unified,9,1,13,4,0
24753200000000,Dos Palos Oro Loma Joint Unified,0,0,7,2,0
24753200000000,Dos Palos Oro Loma Joint Unified,5,121,1799,236,58
24753200000000,Dos Palos Oro Loma Joint Unified,6,12,85,20,4
24753200000000,Dos Palos Oro Loma Joint Unified,7,51,421,98,30
24753700000000,Delhi Unified,2,9,88,18,10
24753700000000,Delhi Unified,5,146,2302,268,86
24753700000000,Delhi Unified,6,1,8,2,0
24753700000000,Delhi Unified,7,19,191,32,10
25102600000000,Modoc County Office of Education,5,0,16,2,2
25102600000000,Modoc County Office of Education,6,1,6,4,4
25102600000000,Modoc County Office of Education,7,3,20,14,14
25659000000000,Surprise Valley Joint Unified,5,1,24,2,0
25659000000000,Surprise Valley Joint Unified,7,5,71,10,2
25735900000000,Modoc Joint Unified,1,3,41,6,4
25735900000000,Modoc Joint Unified,2,2,10,4,0
25735900000000,Modoc Joint Unified,4,1,8,2,0
25735900000000,Modoc Joint Unified,5,13,141,56,24
25735900000000,Modoc Joint Unified,6,1,9,2,0
25735900000000,Modoc Joint Unified,7,45,585,116,28
25735900000000,Modoc Joint Unified,9,3,12,10,4
25735900000000,Tulelake Basin Joint Unified,0,2,4,1,1
25735900000000,Tulelake Basin Joint Unified,5,19,336,56,24
25735900000000,Tulelake Basin Joint Unified,6,0,2,1,0
25735900000000,Tulelake Basin Joint Unified,7,17,135,116,28
25735900000000,Tulelake Basin Joint Unified,9,2,10,10,4
26102600000000,Mono County Office of Education,0,4,4,4,0
26102600000000,Mono County Office of Education,1,7,9,8,0
26102600000000,Mono County Office of Education,2,10,11,8,0
26102600000000,Mono County Office of Education,4,1,1,1,0
26102600000000,Mono County Office of Education,5,153,165,220,0
26102600000000,Mono County Office of Education,6,55,55,58,0
26102600000000,Mono County Office of Education,7,101,110,58,0
26736700000000,Eastern Sierra Unified,1,2,38,2,0
26736700000000,Eastern Sierra Unified,5,11,177,20,0
26736700000000,Eastern Sierra Unified,7,10,221,16,0
26736900000000,Mammoth Unified,5,33,692,60,20
26736900000000,Mammoth Unified,7,43,451,74,58
26736900000000,Mammoth Unified,9,7,25,8,8
27102700000000,Monterey County Office of Education,2,4,27,4,0
27102700000000,Monterey County Office of Education,4,3,22,4,0
27102700000000,Monterey County Office of Education,5,252,1019,220,32
27102700000000,Monterey County Office of Education,7,39,547,52,2
27102700000000,Monterey County Office of Education,9,8,110,12,0
27659900000000,Carmel Unified,0,6,42,12,10
27659900000000,Carmel Unified,1,1,11,2,2
27659900000000,Carmel Unified,2,6,83,12,10
27659900000000,Carmel Unified,3,1,7,2,2
27659900000000,Carmel Unified,5,34,462,66,30
27659900000000,Carmel Unified,6,1,15,2,0
27659900000000,Carmel Unified,7,139,1605,270,206
27659900000000,Carmel Unified,9,22,239,44,30
27660700000000,South Monterey County Joint Union High,2,5,9,10,0
27660700000000,South Monterey County Joint Union High,4,7,7,14,4
27660700000000,South Monterey County Joint Union High,5,424,1791,716,88
27660700000000,South Monterey County Joint Union High,6,1,4,2,0
27660700000000,South Monterey County Joint Union High,7,36,121,72,24
27660700000000,South Monterey County Joint Union High,9,1,26,2,0
27660900000000,Monterey Peninsula Unified,1,3,27,2,0
27660900000000,Monterey Peninsula Unified,2,63,533,110,78
27660900000000,Monterey Peninsula Unified,3,20,224,38,18
27660900000000,Monterey Peninsula Unified,4,37,426,74,52
27660900000000,Monterey Peninsula Unified,5,368,5839,632,222
27660900000000,Monterey Peninsula Unified,6,59,643,100,28
27660900000000,Monterey Peninsula Unified,7,189,2376,334,198
27660900000000,Monterey Peninsula Unified,9,27,698,52,26
27661300000000,Pacific Grove Unified,0,5,46,10,2
27661300000000,Pacific Grove Unified,1,2,9,2,0
27661300000000,Pacific Grove Unified,2,23,164,46,28
27661300000000,Pacific Grove Unified,3,1,19,2,2
27661300000000,Pacific Grove Unified,5,22,376,44,4
27661300000000,Pacific Grove Unified,6,1,41,2,2
27661300000000,Pacific Grove Unified,7,92,1257,184,102
27661300000000,Pacific Grove Unified,9,4,124,8,4
27661600000000,Salinas Union High,1,5,25,8,4
27661600000000,Salinas Union High,2,41,168,80,54
27661600000000,Salinas Union High,3,12,42,18,6
27661600000000,Salinas Union High,4,105,450,190,82
27661600000000,Salinas Union High,5,1915,11692,3006,824
27661600000000,Salinas Union High,6,30,160,50,28
27661600000000,Salinas Union High,7,260,1315,442,196
27661600000000,Salinas Union High,9,2,49,4,2
27738300000000,North Monterey County Unified,1,2,14,4,0
27738300000000,North Monterey County Unified,2,2,19,4,2
27738300000000,North Monterey County Unified,3,2,8,4,0
27738300000000,North Monterey County Unified,4,7,45,10,8
27738300000000,North Monterey County Unified,5,248,3645,390,134
27738300000000,North Monterey County Unified,6,2,22,4,0
27738300000000,North Monterey County Unified,7,88,636,118,36
27738300000000,North Monterey County Unified,9,3,12,2,0
27751500000000,Big Sur Unified,5,1,17,2,0
27751500000000,Big Sur Unified,7,1,53,2,0
27754400000000,Soledad Unified,0,1,14,4,2
27754400000000,Soledad Unified,1,1,6,1,0
27754400000000,Soledad Unified,2,6,32,8,2
27754400000000,Soledad Unified,3,1,5,2,2
27754400000000,Soledad Unified,4,3,42,6,4
27754400000000,Soledad Unified,5,341,4561,550,116
27754400000000,Soledad Unified,6,2,19,2,0
27754400000000,Soledad Unified,7,14,109,26,6
27754700000000,Gonzales Unified,4,1,13,2,0
27754700000000,Gonzales Unified,5,215,2371,26,0
28102800000000,Napa County Office of Education,5,13,99,58,0
28102800000000,Napa County Office of Education,6,2,13,2,0
28102800000000,Napa County Office of Education,7,4,37,28,0
28662400000000,Calistoga Joint Unified,0,1,5,2,0
28662400000000,Calistoga Joint Unified,1,1,2,1,1
28662400000000,Calistoga Joint Unified,5,34,666,60,22
28662400000000,Calistoga Joint Unified,7,29,139,54,36
28662700000000,Napa Valley Unified,0,6,72,12,6
28662700000000,Napa Valley Unified,1,11,84,18,10
28662700000000,Napa Valley Unified,2,37,403,68,56
28662700000000,Napa Valley Unified,3,9,72,12,10
28662700000000,Napa Valley Unified,4,102,1170,204,142
28662700000000,Napa Valley Unified,5,637,9685,1046,290
28662700000000,Napa Valley Unified,6,42,484,72,32
28662700000000,Napa Valley Unified,7,488,5734,900,438
28662700000000,Napa Valley Unified,9,74,793,128,74
28662900000000,Saint Helena Unified,2,3,11,4,4
28662900000000,Saint Helena Unified,5,62,658,106,52
28662900000000,Saint Helena Unified,6,2,8,4,2
28662900000000,Saint Helena Unified,7,60,563,112,76
29103000000000,Nevada County Office of Education,0,170,207,144,0
29103000000000,Nevada County Office of Education,1,20,53,18,0
29103000000000,Nevada County Office of Education,2,21,34,20,0
29103000000000,Nevada County Office of Education,3,10,18,8,0
29103000000000,Nevada County Office of Education,4,13,16,12,0
29103000000000,Nevada County Office of Education,5,839,1080,740,2
29103000000000,Nevada County Office of Education,6,348,392,268,0
29103000000000,Nevada County Office of Education,7,275,1578,408,86
29103000000000,Nevada County Office of Education,9,60,62,56,0
29663600000000,Nevada Joint Union High,1,12,46,18,4
29663600000000,Nevada Joint Union High,2,15,37,18,12
29663600000000,Nevada Joint Union High,3,2,11,4,2
29663600000000,Nevada Joint Union High,4,3,7,6,2
29663600000000,Nevada Joint Union High,5,73,260,120,42
29663600000000,Nevada Joint Union High,6,7,21,10,4
29663600000000,Nevada Joint Union High,7,689,2685,1172,520
29663600000000,Nevada Joint Union High,9,25,109,38,10
29664000000000,Ready Springs Union Elementary,1,1,11,4,0
29664000000000,Ready Springs Union Elementary,5,2,24,2,0
29664000000000,Ready Springs Union Elementary,7,17,231,28,2
30103100000000,Orange County Department of Education,0,16,113,28,0
30103100000000,Orange County Department of Education,1,10,39,6,0
30103100000000,Orange County Department of Education,2,46,415,94,0
30103100000000,Orange County Department of Education,3,9,27,12,0
30103100000000,Orange County Department of Education,4,8,36,10,0
30103100000000,Orange County Department of Education,5,1084,3724,1472,0
30103100000000,Orange County Department of Education,6,39,143,42,0
30103100000000,Orange County Department of Education,7,267,1401,522,0
30103100000000,Orange County Department of Education,9,23,152,54,0
30664300000000,Anaheim Union High,1,18,155,32,8
30664300000000,Anaheim Union High,2,697,3926,1308,962
30664300000000,Anaheim Union High,3,39,196,60,32
30664300000000,Anaheim Union High,4,236,1256,458,304
30664300000000,Anaheim Union High,5,3444,20661,5602,1660
30664300000000,Anaheim Union High,6,157,832,260,66
30664300000000,Anaheim Union High,7,788,3915,1348,488
30664300000000,Anaheim Union High,9,70,935,98,50
30664500000000,Brea-Olinda Unified,1,1,17,2,0
30664500000000,Brea-Olinda Unified,2,98,1122,188,160
30664500000000,Brea-Olinda Unified,4,12,191,22,14
30664500000000,Brea-Olinda Unified,5,154,2099,296,116
30664500000000,Brea-Olinda Unified,6,11,96,18,8
30664500000000,Brea-Olinda Unified,7,224,2275,442,232
30664500000000,Brea-Olinda Unified,9,7,149,12,6
30664600000000,Buena Park Elementary,0,0,14,12,8
30664600000000,Buena Park Elementary,1,0,13,46,12
30664600000000,Buena Park Elementary,2,0,750,478,354
30664600000000,Buena Park Elementary,3,0,28,18,6
30664600000000,Buena Park Elementary,4,0,240,166,92
30664600000000,Buena Park Elementary,5,0,3380,1798,526
30664600000000,Buena Park Elementary,6,0,245,112,44
30664600000000,Buena Park Elementary,7,0,475,5142,3028
30664600000000,Buena Park Elementary,9,0,81,338,190
30664600000000,Capistrano Unified,0,6,225,12,8
30664600000000,Capistrano Unified,1,24,173,46,12
30664600000000,Capistrano Unified,2,241,2955,478,354
30664600000000,Capistrano Unified,3,9,73,18,6
30664600000000,Capistrano Unified,4,82,857,166,92
30664600000000,Capistrano Unified,5,955,13753,1798,526
30664600000000,Capistrano Unified,6,58,698,112,44
30664600000000,Capistrano Unified,7,2634,31847,5142,3028
30664600000000,Capistrano Unified,9,178,3252,338,190
30665100000000,Fullerton Elementary,1,0,44,26,8
30665100000000,Fullerton Elementary,2,0,2905,1324,1122
30665100000000,Fullerton Elementary,3,0,21,22,12
30665100000000,Fullerton Elementary,4,0,255,230,178
30665100000000,Fullerton Elementary,5,0,6998,3508,1264
30665100000000,Fullerton Elementary,6,0,198,162,92
30665100000000,Fullerton Elementary,7,0,2896,1394,790
30665100000000,Fullerton Elementary,9,0,504,130,94
30665100000000,Fullerton Joint Union High,1,14,35,26,8
30665100000000,Fullerton Joint Union High,2,676,2628,1324,1122
30665100000000,Fullerton Joint Union High,3,13,50,22,12
30665100000000,Fullerton Joint Union High,4,116,491,230,178
30665100000000,Fullerton Joint Union High,5,1995,7832,3508,1264
30665100000000,Fullerton Joint Union High,6,91,317,162,92
30665100000000,Fullerton Joint Union High,7,747,2867,1394,790
30665100000000,Fullerton Joint Union High,9,69,276,130,94
30665200000000,Garden Grove Unified,0,5,149,2,0
30665200000000,Garden Grove Unified,1,4,68,6,2
30665200000000,Garden Grove Unified,2,1388,15547,2496,1846
30665200000000,Garden Grove Unified,3,26,329,44,12
30665200000000,Garden Grove Unified,4,61,555,114,80
30665200000000,Garden Grove Unified,5,1839,25313,3160,1240
30665200000000,Garden Grove Unified,6,33,325,60,22
30665200000000,Garden Grove Unified,7,471,4488,808,438
30665200000000,Garden Grove Unified,9,3,162,4,2
30665500000000,Huntington Beach Union High,0,127,393,216,106
30665500000000,Huntington Beach Union High,1,275,856,480,256
30665500000000,Huntington Beach Union High,2,1022,3803,1838,1296
30665500000000,Huntington Beach Union High,3,29,115,54,16
30665500000000,Huntington Beach Union High,4,45,164,82,56
30665500000000,Huntington Beach Union High,5,1019,4227,1592,692
30665500000000,Huntington Beach Union High,6,51,187,78,22
30665500000000,Huntington Beach Union High,7,1675,6483,3036,1604
30665500000000,Huntington Beach Union High,9,57,203,82,46
30665600000000,La Habra City Elementary,1,0,7,2,0
30665600000000,La Habra City Elementary,2,0,83,30,30
30665600000000,La Habra City Elementary,4,0,52,4,2
30665600000000,La Habra City Elementary,5,0,4425,42,30
30665600000000,La Habra City Elementary,6,0,57,12,8
30665600000000,La Habra City Elementary,7,0,463,410,288
30665600000000,La Habra City Elementary,9,0,53,8,6
30665600000000,Laguna Beach Unified,1,1,16,2,0
30665600000000,Laguna Beach Unified,2,15,123,30,30
30665600000000,Laguna Beach Unified,4,2,16,4,2
30665600000000,Laguna Beach Unified,5,23,285,42,30
30665600000000,Laguna Beach Unified,6,6,38,12,8
30665600000000,Laguna Beach Unified,7,209,2409,410,288
30665600000000,Laguna Beach Unified,9,5,105,8,6
30666000000000,Newport-Mesa Unified,1,4,53,8,4
30666000000000,Newport-Mesa Unified,2,80,935,160,132
30666000000000,Newport-Mesa Unified,3,15,135,28,10
30666000000000,Newport-Mesa Unified,4,8,192,12,4
30666000000000,Newport-Mesa Unified,5,666,9678,1152,436
30666000000000,Newport-Mesa Unified,6,24,244,40,16
30666000000000,Newport-Mesa Unified,7,856,10325,1650,1096
30666000000000,Newport-Mesa Unified,9,11,456,38,8
30666200000000,Orange Unified,0,15,265,30,12
30666200000000,Orange Unified,1,15,80,28,6
30666200000000,Orange Unified,2,297,2862,558,384
30666200000000,Orange Unified,3,15,114,26,4
30666200000000,Orange Unified,4,38,551,74,42
30666200000000,Orange Unified,5,1109,15742,1956,480
30666200000000,Orange Unified,6,50,423,84,24
30666200000000,Orange Unified,7,838,9240,1526,718
30666200000000,Orange Unified,9,32,473,60,36
30666500000000,Placentia-Yorba Linda Unified,0,5,121,8,2
30666500000000,Placentia-Yorba Linda Unified,1,5,51,8,4
30666500000000,Placentia-Yorba Linda Unified,2,269,3267,530,454
30666500000000,Placentia-Yorba Linda Unified,3,8,59,12,10
30666500000000,Placentia-Yorba Linda Unified,4,37,471,70,44
30666500000000,Placentia-Yorba Linda Unified,5,716,10380,1248,354
