CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
23655700000000,Fort Bragg Unified,7,78,984,144,60
23655700000000,Fort Bragg Unified,9,6,100,10,2
23655700000000,Manchester Union Elementary,5,0,27,104,26
23655700000000,Manchester Union Elementary,7,0,11,144,60
23655800000000,Mendocino Unified,0,1,6,2,2
23655800000000,Mendocino Unified,1,3,10,4,2
23655800000000,Mendocino Unified,2,3,16,6,4
23655800000000,Mendocino Unified,5,9,58,20,4
23655800000000,Mendocino Unified,6,2,8,4,2
23655800000000,Mendocino Unified,7,37,431,80,38
23656000000000,Point Arena Joint Union High,1,4,15,8,0
23656000000000,Point Arena Joint Union High,5,18,73,32,10
23656000000000,Point Arena Joint Union High,7,9,54,20,8
23656000000000,Point Arena Joint Union High,9,2,2,2,0
23656100000000,Round Valley Unified,1,21,260,40,0
23656100000000,Round Valley Unified,5,4,109,8,0
23656100000000,Round Valley Unified,6,1,3,2,0
23656100000000,Round Valley Unified,7,5,50,8,0
23656200000000,Ukiah Unified,0,0,22,2,0
23656200000000,Ukiah Unified,1,36,394,72,6
23656200000000,Ukiah Unified,2,6,64,12,8
23656200000000,Ukiah Unified,3,1,9,8,2
23656200000000,Ukiah Unified,4,3,30,6,4
23656200000000,Ukiah Unified,5,219,3163,440,88
23656200000000,Ukiah Unified,6,3,63,10,2
23656200000000,Ukiah Unified,7,231,2605,532,158
23656200000000,Ukiah Unified,9,15,161,32,12
23656200000000,Willits Unified,0,0,30,2,0
23656200000000,Willits Unified,1,9,139,72,6
23656200000000,Willits Unified,2,2,23,12,8
23656200000000,Willits Unified,3,3,4,8,2
23656200000000,Willits Unified,4,0,3,6,4
23656200000000,Willits Unified,5,39,520,440,88
23656200000000,Willits Unified,6,0,13,10,2
23656200000000,Willits Unified,7,90,1085,532,158
23656200000000,Willits Unified,9,3,53,32,12
23738700000000,Potter Valley Community Unified,1,1,7,2,2
23738700000000,Potter Valley Community Unified,5,4,113,8,0
23738700000000,Potter Valley Community Unified,7,17,146,32,2
23739200000000,Laytonville Unified,1,5,48,10,0
23739200000000,Laytonville Unified,5,2,56,4,2
23739200000000,Laytonville Unified,7,20,241,36,10
23739200000000,Laytonville Unified,9,2,35,4,0
23752200000000,Leggett Valley Unified,7,2,96,6,0
24102500000000,Merced County Office of Education,1,1,1,1,0
24102500000000,Merced County Office of Education,2,12,33,4,0
24102500000000,Merced County Office of Education,3,2,9,2,0
24102500000000,Merced County Office of Education,5,242,824,306,0
24102500000000,Merced County Office of Education,6,13,52,14,0
24102500000000,Merced County Office of Education,7,59,223,66,0
24102500000000,Merced County Office of Education,9,4,29,4,0
24657000000000,Hilmar Unified,2,1,13,2,2
24657000000000,Hilmar Unified,4,1,3,2,0
24657000000000,Hilmar Unified,5,60,979,116,26
24657000000000,Hilmar Unified,7,94,1256,180,72
24657300000000,Le Grand Union High,0,4,39,14,0
24657300000000,Le Grand Union High,5,113,426,240,74
24657300000000,Le Grand Union High,6,1,1,1,1
24657300000000,Le Grand Union High,7,8,32,12,6
24657300000000,Le Grand Union High,9,1,1,1,0
24657600000000,Los Banos Unified,1,2,52,4,2
24657600000000,Los Banos Unified,2,7,123,14,12
24657600000000,Los Banos Unified,3,5,81,10,2
24657600000000,Los Banos Unified,4,12,65,24,16
24657600000000,Los Banos Unified,5,556,8449,1060,348
24657600000000,Los Banos Unified,6,17,208,36,18
24657600000000,Los Banos Unified,7,128,1415,254,130
24657600000000,Los Banos Unified,9,15,119,28,8
24657600000000,McSwain Union Elementary,1,0,3,4,2
24657600000000,McSwain Union Elementary,2,0,50,14,12
24657600000000,McSwain Union Elementary,3,0,3,10,2
24657600000000,McSwain Union Elementary,4,0,6,24,16
24657600000000,McSwain Union Elementary,5,0,366,1060,348
24657600000000,McSwain Union Elementary,6,0,4,36,18
24657600000000,McSwain Union Elementary,7,0,361,254,130
24657600000000,McSwain Union Elementary,9,0,21,28,8
24657900000000,Merced Union High,0,3,11,2,2
24657900000000,Merced Union High,1,16,60,30,10
24657900000000,Merced Union High,2,265,963,504,268
24657900000000,Merced Union High,3,4,16,8,4
24657900000000,Merced Union High,4,22,99,44,26
24657900000000,Merced Union High,5,1553,6767,2698,798
24657900000000,Merced Union High,6,93,397,158,48
24657900000000,Merced Union High,7,470,1771,830,330
24657900000000,Merced Union High,9,34,119,64,24
24736200000000,Gustine Unified,2,3,12,6,0
24736200000000,Gustine Unified,3,1,6,2,0
24736200000000,Gustine Unified,4,1,14,2,2
24736200000000,Gustine Unified,5,104,1506,204,76
24736200000000,Gustine Unified,6,1,14,2,0
24736200000000,Gustine Unified,7,31,310,64,30
24753200000000,Dos Palos Oro Loma Joint Unified,1,1,57,2,0
24753200000000,Dos Palos Oro Loma Joint Unified,5,124,1769,240,50
24753200000000,Dos Palos Oro Loma Joint Unified,6,5,72,8,0
24753200000000,Dos Palos Oro Loma Joint Unified,7,32,374,66,20
24753700000000,Delhi Unified,2,7,79,14,8
24753700000000,Delhi Unified,5,175,2370,336,148
24753700000000,Delhi Unified,7,15,192,24,10
25102600000000,Modoc County Office of Education,5,2,11,4,0
25102600000000,Modoc County Office of Education,6,0,7,4,0
25102600000000,Modoc County Office of Education,7,2,19,2,2
25659000000000,Surprise Valley Joint Unified,1,2,23,4,0
25659000000000,Surprise Valley Joint Unified,2,1,3,2,0
25659000000000,Surprise Valley Joint Unified,3,1,2,4,0
25659000000000,Surprise Valley Joint Unified,5,2,27,4,2
25659000000000,Surprise Valley Joint Unified,7,9,80,14,2
25735900000000,Modoc Joint Unified,0,1,9,2,0
25735900000000,Modoc Joint Unified,1,5,64,4,4
25735900000000,Modoc Joint Unified,5,8,136,58,26
25735900000000,Modoc Joint Unified,7,35,579,92,50
25735900000000,Tulelake Basin Joint Unified,0,0,4,2,0
25735900000000,Tulelake Basin Joint Unified,1,0,1,2,2
25735900000000,Tulelake Basin Joint Unified,5,24,341,58,26
25735900000000,Tulelake Basin Joint Unified,7,12,105,92,50
26102600000000,Mono County Office of Education,0,1,1,1,0
26102600000000,Mono County Office of Education,1,11,15,18,0
26102600000000,Mono County Office of Education,2,17,17,30,0
26102600000000,Mono County Office of Education,3,1,1,1,0
26102600000000,Mono County Office of Education,4,1,1,1,0
26102600000000,Mono County Office of Education,5,269,278,404,2
26102600000000,Mono County Office of Education,6,55,58,72,0
26102600000000,Mono County Office of Education,7,127,135,130,0
26102600000000,Mono County Office of Education,9,5,5,14,0
26736700000000,Eastern Sierra Unified,1,3,29,6,0
26736700000000,Eastern Sierra Unified,3,1,3,2,0
26736700000000,Eastern Sierra Unified,5,7,141,14,6
26736700000000,Eastern Sierra Unified,7,13,191,24,10
26736700000000,Eastern Sierra Unified,9,1,3,1,0
26736900000000,Mammoth Unified,5,40,700,78,14
26736900000000,Mammoth Unified,7,33,443,62,46
26736900000000,Mammoth Unified,9,7,24,14,6
27102700000000,Monterey County Office of Education,0,6,33,8,0
27102700000000,Monterey County Office of Education,1,2,10,2,0
27102700000000,Monterey County Office of Education,4,3,36,8,0
27102700000000,Monterey County Office of Education,5,210,1055,280,2
27102700000000,Monterey County Office of Education,6,5,34,8,0
27102700000000,Monterey County Office of Education,7,33,605,62,2
27102700000000,Monterey County Office of Education,9,3,133,10,0
27659900000000,Carmel Unified,0,5,42,10,6
27659900000000,Carmel Unified,1,2,7,4,4
27659900000000,Carmel Unified,2,4,97,8,8
27659900000000,Carmel Unified,3,1,6,2,0
27659900000000,Carmel Unified,4,1,7,2,0
27659900000000,Carmel Unified,5,33,453,62,30
27659900000000,Carmel Unified,7,139,1649,270,202
27659900000000,Carmel Unified,9,19,237,38,26
27660700000000,South Monterey County Joint Union High,0,0,5,2,0
27660700000000,South Monterey County Joint Union High,1,1,8,2,0
27660700000000,South Monterey County Joint Union High,2,2,8,4,0
27660700000000,South Monterey County Joint Union High,5,472,1977,792,60
27660700000000,South Monterey County Joint Union High,6,2,5,4,0
27660700000000,South Monterey County Joint Union High,7,11,110,16,0
27660700000000,South Monterey County Joint Union High,9,24,40,48,14
27660900000000,Monterey Peninsula Unified,1,2,27,2,2
27660900000000,Monterey Peninsula Unified,2,37,526,68,56
27660900000000,Monterey Peninsula Unified,3,18,215,32,12
27660900000000,Monterey Peninsula Unified,4,51,443,100,70
27660900000000,Monterey Peninsula Unified,5,405,6091,706,260
27660900000000,Monterey Peninsula Unified,6,33,550,56,24
27660900000000,Monterey Peninsula Unified,7,161,2085,284,144
27660900000000,Monterey Peninsula Unified,9,46,693,80,58
27661300000000,Pacific Grove Unified,2,8,157,14,12
27661300000000,Pacific Grove Unified,3,3,18,6,4
27661300000000,Pacific Grove Unified,4,4,35,8,6
27661300000000,Pacific Grove Unified,5,21,378,40,20
27661300000000,Pacific Grove Unified,6,6,38,14,6
27661300000000,Pacific Grove Unified,7,99,1285,194,124
27661300000000,Pacific Grove Unified,9,9,143,14,12
27661600000000,Salinas Union High,0,3,3,3,1
27661600000000,Salinas Union High,1,4,25,8,6
27661600000000,Salinas Union High,2,26,154,48,42
27661600000000,Salinas Union High,3,7,26,12,6
27661600000000,Salinas Union High,4,86,388,162,104
27661600000000,Salinas Union High,5,2091,12480,3352,1108
27661600000000,Salinas Union High,6,26,149,44,18
27661600000000,Salinas Union High,7,252,1391,440,198
27661600000000,Salinas Union High,9,15,75,30,12
27738300000000,North Monterey County Unified,1,4,14,6,2
27738300000000,North Monterey County Unified,2,3,24,2,2
27738300000000,North Monterey County Unified,3,1,11,2,0
27738300000000,North Monterey County Unified,4,4,38,6,2
27738300000000,North Monterey County Unified,5,278,3797,462,170
27738300000000,North Monterey County Unified,6,3,22,6,2
27738300000000,North Monterey County Unified,7,74,607,132,32
27738300000000,North Monterey County Unified,9,2,27,6,4
27751500000000,Big Sur Unified,5,1,23,2,0
27751500000000,Big Sur Unified,7,5,57,10,0
27751500000000,Big Sur Unified,9,1,10,2,0
27754400000000,Soledad Unified,2,1,33,2,0
27754400000000,Soledad Unified,4,5,53,10,6
27754400000000,Soledad Unified,5,292,4612,574,178
27754400000000,Soledad Unified,6,1,24,2,0
27754400000000,Soledad Unified,7,12,110,24,6
27754400000000,Soledad Unified,9,2,13,4,2
27754700000000,Gonzales Unified,4,4,15,8,4
27754700000000,Gonzales Unified,5,184,2334,340,160
27754700000000,Gonzales Unified,6,1,6,2,2
27754700000000,Gonzales Unified,7,7,49,10,4
27754700000000,Gonzales Unified,9,1,6,2,2
28102800000000,Napa County Office of Education,2,0,1,1,0
28102800000000,Napa County Office of Education,5,31,80,52,0
28102800000000,Napa County Office of Education,6,3,6,2,0
28102800000000,Napa County Office of Education,7,11,22,32,0
28102800000000,Napa County Office of Education,9,1,2,1,0
28662400000000,Calistoga Joint Unified,2,1,3,1,1
28662400000000,Calistoga Joint Unified,3,1,1,1,0
28662400000000,Calistoga Joint Unified,4,1,13,2,2
28662400000000,Calistoga Joint Unified,5,46,708,86,38
28662400000000,Calistoga Joint Unified,7,11,118,22,12
28662700000000,Napa Valley Unified,0,5,56,8,4
28662700000000,Napa Valley Unified,1,9,66,16,8
28662700000000,Napa Valley Unified,2,35,409,66,38
28662700000000,Napa Valley Unified,3,9,67,14,8
28662700000000,Napa Valley Unified,4,131,1295,254,176
28662700000000,Napa Valley Unified,5,757,9910,1314,490
28662700000000,Napa Valley Unified,6,49,446,82,40
28662700000000,Napa Valley Unified,7,451,5540,850,490
28662700000000,Napa Valley Unified,9,62,690,118,66
28662900000000,Saint Helena Unified,5,60,628,2,2
28662900000000,Saint Helena Unified,7,68,564,2,0
29103000000000,Nevada County Office of Education,0,80,95,94,0
29103000000000,Nevada County Office of Education,1,18,51,22,0
29103000000000,Nevada County Office of Education,2,13,29,22,0
29103000000000,Nevada County Office of Education,3,9,15,18,0
29103000000000,Nevada County Office of Education,4,5,6,4,0
29103000000000,Nevada County Office of Education,5,871,1175,1046,10
29103000000000,Nevada County Office of Education,6,262,300,312,0
29103000000000,Nevada County Office of Education,7,318,1751,478,58
29103000000000,Nevada County Office of Education,9,56,98,84,0
29663600000000,Nevada Joint Union High,1,15,49,20,2
29663600000000,Nevada Joint Union High,2,7,33,10,2
29663600000000,Nevada Joint Union High,4,3,10,6,0
29663600000000,Nevada Joint Union High,5,65,287,118,30
29663600000000,Nevada Joint Union High,6,7,25,8,2
29663600000000,Nevada Joint Union High,7,635,2451,1088,486
29663600000000,Nevada Joint Union High,9,26,83,40,16
29768800000000,Penn Valley Union Elementary,7,10,559,14,0
29768800000000,Penn Valley Union Elementary,9,1,38,2,0
30103100000000,Orange County Department of Education,0,4,74,24,0
30103100000000,Orange County Department of Education,1,5,29,4,0
30103100000000,Orange County Department of Education,2,31,323,70,0
30103100000000,Orange County Department of Education,3,3,15,8,0
30103100000000,Orange County Department of Education,4,8,38,10,0
30103100000000,Orange County Department of Education,5,739,3177,1306,0
30103100000000,Orange County Department of Education,6,21,82,42,0
30103100000000,Orange County Department of Education,7,198,1162,444,0
30103100000000,Orange County Department of Education,9,13,137,28,0
30664300000000,Anaheim Union High,0,1,1,1,0
30664300000000,Anaheim Union High,1,16,142,22,16
30664300000000,Anaheim Union High,2,661,4008,1314,948
30664300000000,Anaheim Union High,3,37,178,72,22
30664300000000,Anaheim Union High,4,200,1295,382,240
30664300000000,Anaheim Union High,5,3328,20714,5656,1638
30664300000000,Anaheim Union High,6,139,742,254,72
30664300000000,Anaheim Union High,7,606,3339,1082,380
30664300000000,Anaheim Union High,9,225,857,410,188
30664500000000,Brea-Olinda Unified,1,2,16,4,0
30664500000000,Brea-Olinda Unified,2,78,1189,144,100
30664500000000,Brea-Olinda Unified,3,3,24,6,2
30664500000000,Brea-Olinda Unified,4,10,196,20,14
30664500000000,Brea-Olinda Unified,5,182,2110,346,128
30664500000000,Brea-Olinda Unified,6,15,99,32,10
30664500000000,Brea-Olinda Unified,7,211,2051,408,236
30664500000000,Brea-Olinda Unified,9,10,170,16,10
30664600000000,Buena Park Elementary,0,0,20,26,18
30664600000000,Buena Park Elementary,1,0,16,40,24
30664600000000,Buena Park Elementary,2,0,662,486,368
30664600000000,Buena Park Elementary,3,0,29,12,6
30664600000000,Buena Park Elementary,4,0,231,148,88
30664600000000,Buena Park Elementary,5,0,3256,2032,698
30664600000000,Buena Park Elementary,6,0,208,104,32
30664600000000,Buena Park Elementary,7,0,372,5066,3060
30664600000000,Buena Park Elementary,9,0,75,502,284
30664600000000,Capistrano Unified,0,17,530,26,18
30664600000000,Capistrano Unified,1,20,128,40,24
30664600000000,Capistrano Unified,2,249,3087,486,368
30664600000000,Capistrano Unified,3,6,79,12,6
30664600000000,Capistrano Unified,4,74,951,148,88
30664600000000,Capistrano Unified,5,1094,14029,2032,698
30664600000000,Capistrano Unified,6,65,761,104,32
30664600000000,Capistrano Unified,7,2625,30867,5066,3060
30664600000000,Capistrano Unified,9,267,3446,502,284
30665100000000,Fullerton Elementary,0,0,25,4,0
30665100000000,Fullerton Elementary,1,0,55,12,6
30665100000000,Fullerton Elementary,2,0,2855,1276,1098
30665100000000,Fullerton Elementary,3,0,18,14,8
30665100000000,Fullerton Elementary,4,0,299,266,204
30665100000000,Fullerton Elementary,5,0,6866,3238,1266
30665100000000,Fullerton Elementary,6,0,188,146,62
30665100000000,Fullerton Elementary,7,0,2675,1256,732
30665100000000,Fullerton Elementary,9,0,539,134,84
30665100000000,Fullerton Joint Union High,0,5,15,4,0
30665100000000,Fullerton Joint Union High,1,7,28,12,6
30665100000000,Fullerton Joint Union High,2,656,2646,1276,1098
30665100000000,Fullerton Joint Union High,3,9,46,14,8
30665100000000,Fullerton Joint Union High,4,134,491,266,204
30665100000000,Fullerton Joint Union High,5,1827,7787,3238,1266
30665100000000,Fullerton Joint Union High,6,88,337,146,62
30665100000000,Fullerton Joint Union High,7,682,2603,1256,732
30665100000000,Fullerton Joint Union High,9,65,282,134,84
30665200000000,Garden Grove Unified,0,15,435,24,8
30665200000000,Garden Grove Unified,1,7,48,10,4
30665200000000,Garden Grove Unified,2,1208,15159,2138,1544
30665200000000,Garden Grove Unified,3,28,300,52,28
30665200000000,Garden Grove Unified,4,59,529,114,76
30665200000000,Garden Grove Unified,5,1845,24428,3290,1268
30665200000000,Garden Grove Unified,6,29,289,48,20
30665200000000,Garden Grove Unified,7,390,3809,678,334
30665200000000,Garden Grove Unified,9,4,255,10,4
30665500000000,Huntington Beach Union High,0,61,255,98,58
30665500000000,Huntington Beach Union High,1,199,388,314,170
30665500000000,Huntington Beach Union High,2,927,4016,1724,1298
30665500000000,Huntington Beach Union High,3,25,109,44,22
30665500000000,Huntington Beach Union High,4,54,205,92,64
30665500000000,Huntington Beach Union High,5,1013,4355,1668,788
30665500000000,Huntington Beach Union High,6,55,178,88,40
30665500000000,Huntington Beach Union High,7,1632,6318,2960,1688
30665500000000,Huntington Beach Union High,9,72,224,118,64
30665600000000,La Habra City Elementary,2,0,86,14,10
30665600000000,La Habra City Elementary,3,0,3,2,1
30665600000000,La Habra City Elementary,5,0,4314,54,20
30665600000000,La Habra City Elementary,7,0,357,436,308
30665600000000,La Habra City Elementary,9,0,58,10,8
30665600000000,Laguna Beach Unified,2,8,131,14,10
30665600000000,Laguna Beach Unified,3,2,10,4,2
30665600000000,Laguna Beach Unified,5,28,308,54,20
30665600000000,Laguna Beach Unified,7,225,2371,436,308
30665600000000,Laguna Beach Unified,9,5,136,10,8
30666000000000,Newport-Mesa Unified,1,6,47,8,6
30666000000000,Newport-Mesa Unified,2,73,969,140,106
30666000000000,Newport-Mesa Unified,3,14,109,26,12
30666000000000,Newport-Mesa Unified,4,22,195,42,34
30666000000000,Newport-Mesa Unified,5,727,9713,1272,502
30666000000000,Newport-Mesa Unified,6,13,212,24,16
30666000000000,Newport-Mesa Unified,7,860,9813,1686,1232
30666000000000,Newport-Mesa Unified,9,25,678,48,34
30666200000000,Orange Unified,0,9,271,18,12
30666200000000,Orange Unified,1,8,67,14,6
30666200000000,Orange Unified,2,192,2728,372,278
30666200000000,Orange Unified,3,10,93,20,10
30666200000000,Orange Unified,4,48,586,96,66
30666200000000,Orange Unified,5,1151,15732,2190,584
30666200000000,Orange Unified,6,29,374,52,12
30666200000000,Orange Unified,7,774,8531,1500,826
30666200000000,Orange Unified,9,39,517,76,36
30666500000000,Placentia-Yorba Linda Unified,0,4,85,8,4
30666500000000,Placentia-Yorba Linda Unified,1,4,49,6,4
30666500000000,Placentia-Yorba Linda Unified,2,261,3679,510,438
