,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
2975,43696400000000,Palo Alto Unified,3,2,91,4,2,1213
2976,43696400000000,Palo Alto Unified,4,9,88,12,8,1213
2977,43696400000000,Palo Alto Unified,5,74,1330,134,74,1213
2978,43696400000000,Palo Alto Unified,6,23,304,38,14,1213
2979,43696400000000,Palo Alto Unified,7,451,5612,898,740,1213
2980,43696400000000,Palo Alto Unified,9,60,819,114,84,1213
2981,43696700000000,San Jose Unified,1,21,163,36,16,1213
2982,43696700000000,San Jose Unified,2,338,4169,980,714,1213
2983,43696700000000,San Jose Unified,3,15,142,42,6,1213
2984,43696700000000,San Jose Unified,4,57,590,266,138,1213
2985,43696700000000,San Jose Unified,5,1368,17390,2536,702,1213
2986,43696700000000,San Jose Unified,6,81,973,228,60,1213
2987,43696700000000,San Jose Unified,7,696,8579,1736,928,1213
2988,43696700000000,San Jose Unified,9,69,908,172,64,1213
2989,43696700000000,Santa Clara Unified,1,4,81,36,16,1213
2990,43696700000000,Santa Clara Unified,2,200,3628,980,714,1213
2991,43696700000000,Santa Clara Unified,3,11,159,42,6,1213
2992,43696700000000,Santa Clara Unified,4,94,1163,266,138,1213
2993,43696700000000,Santa Clara Unified,5,403,5507,2536,702,1213
2994,43696700000000,Santa Clara Unified,6,56,581,228,60,1213
2995,43696700000000,Santa Clara Unified,7,287,3374,1736,928,1213
2996,43696700000000,Santa Clara Unified,9,31,592,172,64,1213
2997,43733900000000,Milpitas Unified,1,1,30,2,0,1213
2998,43733900000000,Milpitas Unified,2,325,4340,618,436,1213
2999,43733900000000,Milpitas Unified,3,13,92,24,4,1213
3000,43733900000000,Milpitas Unified,4,181,2017,354,140,1213
3001,43733900000000,Milpitas Unified,5,172,2171,290,54,1213
3002,43733900000000,Milpitas Unified,6,33,280,62,20,1213
3003,43733900000000,Milpitas Unified,7,82,736,152,64,1213
3004,43733900000000,Milpitas Unified,9,23,320,42,22,1213
3005,44104500000000,Santa Cruz County Office of Education,0,5,36,8,0,1213
3006,44104500000000,Santa Cruz County Office of Education,1,2,8,4,0,1213
3007,44104500000000,Santa Cruz County Office of Education,2,10,46,18,16,1213
3008,44104500000000,Santa Cruz County Office of Education,4,2,8,6,0,1213
3009,44104500000000,Santa Cruz County Office of Education,5,225,545,332,18,1213
3010,44104500000000,Santa Cruz County Office of Education,6,6,20,10,2,1213
3011,44104500000000,Santa Cruz County Office of Education,7,168,644,338,124,1213
3012,44104500000000,Santa Cruz County Office of Education,9,17,86,38,2,1213
3013,44697700000000,Live Oak Elementary,0,2,161,4,4,1213
3014,44697700000000,Live Oak Elementary,1,1,13,2,2,1213
3015,44697700000000,Live Oak Elementary,2,1,38,2,2,1213
3016,44697700000000,Live Oak Elementary,5,5,1067,12,12,1213
3017,44697700000000,Live Oak Elementary,7,25,686,48,48,1213
3018,44697700000000,Live Oak Elementary,9,4,61,10,10,1213
3019,44697700000000,Mountain Elementary,1,0,1,1,1,1213
3020,44697700000000,Mountain Elementary,2,0,1,1,1,1213
3021,44697700000000,Mountain Elementary,5,0,7,12,12,1213
3022,44697700000000,Mountain Elementary,7,0,112,48,48,1213
3023,44697700000000,Mountain Elementary,9,0,11,10,10,1213
3024,44698000000000,Pajaro Valley Unified,1,4,39,8,6,1213
3025,44698000000000,Pajaro Valley Unified,2,8,183,16,14,1213
3026,44698000000000,Pajaro Valley Unified,4,19,188,36,30,1213
3027,44698000000000,Pajaro Valley Unified,5,967,16093,1596,816,1213
3028,44698000000000,Pajaro Valley Unified,6,4,99,8,4,1213
3029,44698000000000,Pajaro Valley Unified,7,235,3347,448,348,1213
3030,44698000000000,Pajaro Valley Unified,9,1,10,2,2,1213
3031,44698100000000,San Lorenzo Valley Unified,0,5,141,16,2,1213
3032,44698100000000,San Lorenzo Valley Unified,1,1,19,2,0,1213
3033,44698100000000,San Lorenzo Valley Unified,2,2,162,2,0,1213
3034,44698100000000,San Lorenzo Valley Unified,4,2,28,4,0,1213
3035,44698100000000,San Lorenzo Valley Unified,5,36,584,66,16,1213
3036,44698100000000,San Lorenzo Valley Unified,6,2,49,4,2,1213
3037,44698100000000,San Lorenzo Valley Unified,7,210,3197,410,214,1213
3038,44698100000000,San Lorenzo Valley Unified,9,6,255,6,2,1213
3039,44698200000000,Santa Cruz City Elementary,0,0,3,4,0,1213
3040,44698200000000,Santa Cruz City Elementary,1,0,16,12,2,1213
3041,44698200000000,Santa Cruz City Elementary,2,0,91,44,24,1213
3042,44698200000000,Santa Cruz City Elementary,3,0,6,4,0,1213
3043,44698200000000,Santa Cruz City Elementary,4,0,19,10,4,1213
3044,44698200000000,Santa Cruz City Elementary,5,0,895,504,138,1213
3045,44698200000000,Santa Cruz City Elementary,6,0,39,34,12,1213
3046,44698200000000,Santa Cruz City Elementary,7,0,1216,1024,546,1213
3047,44698200000000,Santa Cruz City Elementary,9,0,75,52,22,1213
3048,44698200000000,Santa Cruz City High,0,0,4,4,0,1213
3049,44698200000000,Santa Cruz City High,1,7,32,12,2,1213
3050,44698200000000,Santa Cruz City High,2,22,112,44,24,1213
3051,44698200000000,Santa Cruz City High,3,4,15,4,0,1213
3052,44698200000000,Santa Cruz City High,4,6,31,10,4,1213
3053,44698200000000,Santa Cruz City High,5,292,1693,504,138,1213
3054,44698200000000,Santa Cruz City High,6,22,90,34,12,1213
3055,44698200000000,Santa Cruz City High,7,524,2554,1024,546,1213
3056,44698200000000,Santa Cruz City High,9,28,185,52,22,1213
3057,44754300000000,Scotts Valley Unified,2,3,47,6,6,1213
3058,44754300000000,Scotts Valley Unified,3,0,1,1,0,1213
3059,44754300000000,Scotts Valley Unified,5,29,346,50,26,1213
3060,44754300000000,Scotts Valley Unified,6,2,6,4,0,1213
3061,44754300000000,Scotts Valley Unified,7,144,1785,290,188,1213
3062,44754300000000,Scotts Valley Unified,9,16,224,32,18,1213
3063,45104500000000,Shasta County Office of Education,1,3,12,2,0,1213
3064,45104500000000,Shasta County Office of Education,2,1,4,2,0,1213
3065,45104500000000,Shasta County Office of Education,5,14,55,12,0,1213
3066,45104500000000,Shasta County Office of Education,6,1,19,2,0,1213
3067,45104500000000,Shasta County Office of Education,7,39,312,44,0,1213
3068,45104500000000,Shasta County Office of Education,9,5,27,2,0,1213
3069,45698600000000,Anderson Union High,1,28,126,54,6,1213
3070,45698600000000,Anderson Union High,2,9,34,14,2,1213
3071,45698600000000,Anderson Union High,3,1,6,2,0,1213
3072,45698600000000,Anderson Union High,5,66,285,114,2,1213
3073,45698600000000,Anderson Union High,6,3,18,2,0,1213
3074,45698600000000,Anderson Union High,7,367,1492,660,22,1213
3075,45698600000000,Anderson Union High,9,17,68,28,0,1213
3076,45699900000000,Fall River Joint Unified,0,1,9,2,2,1213
3077,45699900000000,Fall River Joint Unified,1,3,124,10,0,1213
3078,45699900000000,Fall River Joint Unified,3,1,5,2,0,1213
3079,45699900000000,Fall River Joint Unified,5,16,263,32,10,1213
3080,45699900000000,Fall River Joint Unified,6,1,5,2,2,1213
3081,45699900000000,Fall River Joint Unified,7,48,724,92,36,1213
3082,45699900000000,Fall River Joint Unified,9,1,26,2,2,1213
3083,45701100000000,Redding Elementary,5,1,410,2,0,1213
3084,45701100000000,Redding Elementary,7,13,2489,32,14,1213
3085,45701400000000,Shasta Union High,0,5,16,4,0,1213
3086,45701400000000,Shasta Union High,1,60,222,106,16,1213
3087,45701400000000,Shasta Union High,2,51,199,88,34,1213
3088,45701400000000,Shasta Union High,3,6,22,10,2,1213
3089,45701400000000,Shasta Union High,4,10,40,20,12,1213
3090,45701400000000,Shasta Union High,5,136,682,232,56,1213
3091,45701400000000,Shasta Union High,6,20,121,30,2,1213
3092,45701400000000,Shasta Union High,7,949,4147,1682,678,1213
3093,45701400000000,Shasta Union High,9,49,279,86,28,1213
3094,45752700000000,Gateway Unified,1,28,263,46,4,1213
3095,45752700000000,Gateway Unified,2,9,114,14,4,1213
3096,45752700000000,Gateway Unified,3,3,17,4,0,1213
3097,45752700000000,Gateway Unified,5,27,496,58,10,1213
3098,45752700000000,Gateway Unified,6,4,74,4,2,1213
3099,45752700000000,Gateway Unified,7,238,2904,424,50,1213
3100,45752700000000,Gateway Unified,9,7,139,12,4,1213
3101,46701800000000,Sierra-Plumas Joint Unified,1,1,3,2,0,1213
3102,46701800000000,Sierra-Plumas Joint Unified,5,4,52,8,6,1213
3103,46701800000000,Sierra-Plumas Joint Unified,7,32,305,62,30,1213
3104,47104700000000,Siskiyou County Office of Education,1,4,18,4,0,1213
3105,47104700000000,Siskiyou County Office of Education,2,1,5,2,0,1213
3106,47104700000000,Siskiyou County Office of Education,5,7,59,10,0,1213
3107,47104700000000,Siskiyou County Office of Education,7,32,305,48,0,1213
3108,47104700000000,Siskiyou County Office of Education,9,0,40,2,0,1213
3109,47702500000000,Dunsmuir Joint Union High,3,1,1,1,1,1213
3110,47702500000000,Dunsmuir Joint Union High,5,2,13,4,4,1213
3111,47702500000000,Dunsmuir Joint Union High,7,16,67,30,30,1213
3112,47702500000000,Dunsmuir Joint Union High,9,3,5,6,6,1213
3113,47704700000000,Siskiyou Union High,1,18,55,16,6,1213
3114,47704700000000,Siskiyou Union High,2,5,18,6,2,1213
3115,47704700000000,Siskiyou Union High,4,2,7,4,2,1213
3116,47704700000000,Siskiyou Union High,5,23,82,50,8,1213
3117,47704700000000,Siskiyou Union High,6,5,28,12,2,1213
3118,47704700000000,Siskiyou Union High,7,101,397,184,68,1213
3119,47704700000000,Siskiyou Union High,9,1,6,2,0,1213
3120,47705200000000,Yreka Union High,1,12,52,18,8,1213
3121,47705200000000,Yreka Union High,2,5,8,10,6,1213
3122,47705200000000,Yreka Union High,4,1,2,1,0,1213
3123,47705200000000,Yreka Union High,5,14,80,22,10,1213
3124,47705200000000,Yreka Union High,7,110,531,186,64,1213
3125,47705200000000,Yreka Union High,9,4,47,6,0,1213
3126,47736800000000,Butte Valley Unified,1,1,13,2,0,1213
3127,47736800000000,Butte Valley Unified,5,4,120,10,4,1213
3128,47736800000000,Butte Valley Unified,7,13,165,26,4,1213
3129,47764600000000,Scott Valley Unified,1,1,65,2,0,1213
3130,47764600000000,Scott Valley Unified,5,9,88,16,2,1213
3131,47764600000000,Scott Valley Unified,7,33,456,62,4,1213
3132,47764600000000,Scott Valley Unified,9,6,47,12,0,1213
3133,48104900000000,Solano County Office of Education,7,18,149,4,0,1213
3134,48705200000000,Benicia Unified,1,4,21,6,0,1213
3135,48705200000000,Benicia Unified,2,23,235,44,28,1213
3136,48705200000000,Benicia Unified,3,3,23,6,2,1213
3137,48705200000000,Benicia Unified,4,40,359,76,34,1213
3138,48705200000000,Benicia Unified,5,53,856,94,20,1213
3139,48705200000000,Benicia Unified,6,45,423,90,14,1213
3140,48705200000000,Benicia Unified,7,249,2428,484,196,1213
3141,48705200000000,Benicia Unified,9,15,522,28,4,1213
3142,48705300000000,Dixon Unified,1,1,14,2,2,1213
3143,48705300000000,Dixon Unified,2,7,37,12,4,1213
3144,48705300000000,Dixon Unified,3,1,10,2,0,1213
3145,48705300000000,Dixon Unified,4,6,37,10,8,1213
3146,48705300000000,Dixon Unified,5,161,1995,244,76,1213
3147,48705300000000,Dixon Unified,6,10,72,14,6,1213
3148,48705300000000,Dixon Unified,7,152,1280,270,130,1213
3149,48705300000000,Dixon Unified,9,3,71,2,2,1213
3150,48705400000000,Fairfield-Suisun Unified,1,20,215,30,8,1213
3151,48705400000000,Fairfield-Suisun Unified,2,85,1067,152,98,1213
3152,48705400000000,Fairfield-Suisun Unified,3,19,262,28,6,1213
3153,48705400000000,Fairfield-Suisun Unified,4,129,1830,234,130,1213
3154,48705400000000,Fairfield-Suisun Unified,5,505,7969,820,188,1213
3155,48705400000000,Fairfield-Suisun Unified,6,299,3823,446,104,1213
3156,48705400000000,Fairfield-Suisun Unified,7,287,4255,500,212,1213
3157,48705400000000,Fairfield-Suisun Unified,9,298,1979,536,220,1213
3158,48705700000000,Travis Unified,0,1,2,5,3,1213
3159,48705700000000,Travis Unified,1,3,32,28,8,1213
3160,48705700000000,Travis Unified,2,24,268,124,74,1213
3161,48705700000000,Travis Unified,3,6,70,32,4,1213
3162,48705700000000,Travis Unified,4,55,518,172,98,1213
3163,48705700000000,Travis Unified,5,96,1127,690,198,1213
3164,48705700000000,Travis Unified,6,71,733,332,98,1213
3165,48705700000000,Travis Unified,7,165,2277,1436,638,1213
3166,48705700000000,Travis Unified,9,19,439,104,36,1213
3167,48705700000000,Vacaville Unified,0,4,99,10,6,1213
3168,48705700000000,Vacaville Unified,1,11,93,28,8,1213
3169,48705700000000,Vacaville Unified,2,38,319,124,74,1213
3170,48705700000000,Vacaville Unified,3,7,112,32,4,1213
3171,48705700000000,Vacaville Unified,4,34,350,172,98,1213
3172,48705700000000,Vacaville Unified,5,233,4160,690,198,1213
3173,48705700000000,Vacaville Unified,6,81,942,332,98,1213
3174,48705700000000,Vacaville Unified,7,534,6013,1436,638,1213
3175,48705700000000,Vacaville Unified,9,26,569,104,36,1213
3176,48705800000000,Vallejo City Unified,0,4,64,6,4,1213
3177,48705800000000,Vallejo City Unified,1,7,67,10,2,1213
3178,48705800000000,Vallejo City Unified,2,34,412,58,36,1213
3179,48705800000000,Vallejo City Unified,3,22,286,36,10,1213
3180,48705800000000,Vallejo City Unified,4,249,2599,428,222,1213
3181,48705800000000,Vallejo City Unified,5,279,5294,406,74,1213
3182,48705800000000,Vallejo City Unified,6,337,4620,430,52,1213
3183,48705800000000,Vallejo City Unified,7,122,1483,192,46,1213
3184,48705800000000,Vallejo City Unified,9,20,332,30,4,1213
3185,49105000000000,Sonoma County Office of Education,1,9,39,6,0,1213
3186,49105000000000,Sonoma County Office of Education,5,81,387,58,2,1213
3187,49105000000000,Sonoma County Office of Education,6,8,40,6,0,1213
3188,49105000000000,Sonoma County Office of Education,7,65,444,26,0,1213
3189,49706100000000,West Sonoma County Union High,1,3,21,6,0,1213
3190,49706100000000,West Sonoma County Union High,2,9,35,18,14,1213
3191,49706100000000,West Sonoma County Union High,3,2,8,4,2,1213
3192,49706100000000,West Sonoma County Union High,4,2,10,4,2,1213
3193,49706100000000,West Sonoma County Union High,5,92,371,148,38,1213
3194,49706100000000,West Sonoma County Union High,6,2,34,6,2,1213
3195,49706100000000,West Sonoma County Union High,7,424,1578,780,330,1213
3196,49706100000000,West Sonoma County Union High,9,31,93,64,22,1213
3197,49706600000000,Cloverdale Unified,1,2,36,4,0,1213
3198,49706600000000,Cloverdale Unified,2,1,4,2,2,1213
3199,49706600000000,Cloverdale Unified,5,70,759,108,26,1213
3200,49706600000000,Cloverdale Unified,7,52,612,92,28,1213
3201,49706600000000,Cloverdale Unified,9,0,22,2,0,1213
3202,49707100000000,Geyserville Unified,5,18,162,36,0,1213
3203,49707100000000,Geyserville Unified,7,4,95,8,0,1213
3204,49707100000000,Gravenstein Union Elementary,5,0,90,36,0,1213
3205,49707100000000,Gravenstein Union Elementary,7,0,548,8,0,1213
3206,49707300000000,Harmony Union Elementary,1,2,10,4,0,1213
3207,49707300000000,Harmony Union Elementary,2,3,19,8,0,1213
3208,49707300000000,Harmony Union Elementary,3,0,4,2,0,1213
3209,49707300000000,Harmony Union Elementary,5,19,139,40,0,1213
3210,49707300000000,Harmony Union Elementary,6,1,16,6,0,1213
3211,49707300000000,Harmony Union Elementary,7,35,493,76,0,1213
3212,49708000000000,Liberty Elementary,0,1,23,2,0,1213
3213,49708000000000,Liberty Elementary,1,3,25,2,0,1213
3214,49708000000000,Liberty Elementary,2,1,25,2,0,1213
3215,49708000000000,Liberty Elementary,3,3,13,6,0,1213
3216,49708000000000,Liberty Elementary,4,3,34,2,0,1213
3217,49708000000000,Liberty Elementary,5,5,109,4,0,1213
3218,49708000000000,Liberty Elementary,6,7,85,8,0,1213
3219,49708000000000,Liberty Elementary,7,26,745,44,0,1213
3220,49708400000000,Oak Grove Union Elementary,1,1,12,2,0,1213
3221,49708400000000,Oak Grove Union Elementary,2,0,29,2,0,1213
3222,49708400000000,Oak Grove Union Elementary,5,3,232,6,0,1213
3223,49708400000000,Oak Grove Union Elementary,7,10,574,14,0,1213
3224,49708600000000,Petaluma Joint Union High,1,3,36,4,0,1213
3225,49708600000000,Petaluma Joint Union High,2,25,176,52,24,1213
3226,49708600000000,Petaluma Joint Union High,3,2,13,6,0,1213
3227,49708600000000,Petaluma Joint Union High,4,6,53,12,4,1213
3228,49708600000000,Petaluma Joint Union High,5,175,1518,376,60,1213
3229,49708600000000,Petaluma Joint Union High,6,10,79,16,2,1213
3230,49708600000000,Petaluma Joint Union High,7,500,3343,992,388,1213
3231,49708600000000,Petaluma Joint Union High,9,28,160,54,20,1213
3232,49708700000000,Piner-Olivet Union Elementary,2,1,127,2,0,1213
3233,49708700000000,Piner-Olivet Union Elementary,5,13,634,24,0,1213
3234,49708700000000,Piner-Olivet Union Elementary,7,1,566,4,0,1213
3235,49709000000000,Rincon Valley Union Elementary,2,0,162,4,4,1213
3236,49709000000000,Rincon Valley Union Elementary,5,0,897,180,116,1213
3237,49709000000000,Rincon Valley Union Elementary,6,0,99,2,2,1213
3238,49709000000000,Rincon Valley Union Elementary,7,0,1971,2,0,1213
3239,49709000000000,Roseland,2,2,42,4,4,1213
3240,49709000000000,Roseland,5,93,2236,180,116,1213
3241,49709000000000,Roseland,6,1,18,2,2,1213
3242,49709000000000,Roseland,7,1,82,2,0,1213
3243,49709200000000,Santa Rosa High,0,6,65,14,0,1213
3244,49709200000000,Santa Rosa High,1,19,140,34,2,1213
3245,49709200000000,Santa Rosa High,2,96,581,188,92,1213
3246,49709200000000,Santa Rosa High,3,11,72,24,2,1213
3247,49709200000000,Santa Rosa High,4,21,100,40,18,1213
3248,49709200000000,Santa Rosa High,5,618,4677,1164,198,1213
3249,49709200000000,Santa Rosa High,6,64,313,114,22,1213
3250,49709200000000,Santa Rosa High,7,864,4765,1616,592,1213
3251,49709200000000,Santa Rosa High,9,72,520,132,42,1213
3252,49709500000000,Sonoma Valley Unified,0,1,64,2,0,1213
3253,49709500000000,Sonoma Valley Unified,1,1,23,2,2,1213
3254,49709500000000,Sonoma Valley Unified,2,8,82,14,10,1213
3255,49709500000000,Sonoma Valley Unified,3,1,5,2,0,1213
3256,49709500000000,Sonoma Valley Unified,4,1,32,4,2,1213
3257,49709500000000,Sonoma Valley Unified,5,108,2480,202,58,1213
3258,49709500000000,Sonoma Valley Unified,6,6,37,8,4,1213
3259,49709500000000,Sonoma Valley Unified,7,181,1911,352,178,1213
3260,49709500000000,Sonoma Valley Unified,9,2,36,4,0,1213
3261,49709600000000,Twin Hills Union Elementary,5,3,195,16,2,1213
3262,49709600000000,Twin Hills Union Elementary,7,16,882,40,14,1213
3263,49709600000000,Twin Hills Union Elementary,9,1,78,2,0,1213
3264,49738800000000,Cotati-Rohnert Park Unified,1,4,61,6,0,1213
3265,49738800000000,Cotati-Rohnert Park Unified,2,28,226,48,12,1213
3266,49738800000000,Cotati-Rohnert Park Unified,3,7,35,10,4,1213
3267,49738800000000,Cotati-Rohnert Park Unified,4,11,77,20,6,1213
3268,49738800000000,Cotati-Rohnert Park Unified,5,156,2301,246,48,1213
3269,49738800000000,Cotati-Rohnert Park Unified,6,7,121,14,2,1213
3270,49738800000000,Cotati-Rohnert Park Unified,7,248,2785,434,122,1213
3271,49738800000000,Cotati-Rohnert Park Unified,9,12,243,22,6,1213
3272,49753600000000,Windsor Unified,0,9,92,14,4,1213
3273,49753600000000,Windsor Unified,1,20,89,28,10,1213
3274,49753600000000,Windsor Unified,2,7,106,14,8,1213
3275,49753600000000,Windsor Unified,4,8,32,14,6,1213
3276,49753600000000,Windsor Unified,5,171,2468,298,54,1213
3277,49753600000000,Windsor Unified,6,8,75,16,2,1213
3278,49753600000000,Windsor Unified,7,300,2670,550,144,1213
3279,49753600000000,Windsor Unified,9,1,65,2,0,1213
3280,49753900000000,Healdsburg Unified,1,2,11,4,0,1213
3281,49753900000000,Healdsburg Unified,3,1,5,2,0,1213
3282,49753900000000,Healdsburg Unified,5,94,1149,168,36,1213
3283,49753900000000,Healdsburg Unified,7,86,610,162,68,1213
3284,49753900000000,Healdsburg Unified,9,2,8,4,0,1213
3285,50105000000000,Stanislaus County Office of Education,0,10,40,18,0,1213
3286,50105000000000,Stanislaus County Office of Education,1,5,21,4,0,1213
3287,50105000000000,Stanislaus County Office of Education,2,18,52,12,2,1213
3288,50105000000000,Stanislaus County Office of Education,3,6,16,10,0,1213
3289,50105000000000,Stanislaus County Office of Education,4,1,10,4,0,1213
3290,50105000000000,Stanislaus County Office of Education,5,233,992,248,4,1213
3291,50105000000000,Stanislaus County Office of Education,6,29,98,28,0,1213
3292,50105000000000,Stanislaus County Office of Education,7,125,932,174,8,1213
3293,50105000000000,Stanislaus County Office of Education,9,4,32,10,0,1213
3294,50710400000000,Ceres Unified,1,8,71,16,6,1213
3295,50710400000000,Ceres Unified,2,48,639,94,56,1213
3296,50710400000000,Ceres Unified,3,6,119,10,2,1213
3297,50710400000000,Ceres Unified,4,3,60,6,4,1213
3298,50710400000000,Ceres Unified,5,578,9157,1010,330,1213
3299,50710400000000,Ceres Unified,6,27,258,50,16,1213
3300,50710400000000,Ceres Unified,7,181,2366,332,94,1213
3301,50710400000000,Ceres Unified,9,6,146,10,4,1213
3302,50710700000000,Denair Unified,1,2,10,4,0,1213
3303,50710700000000,Denair Unified,4,1,6,2,0,1213
3304,50710700000000,Denair Unified,5,92,611,144,8,1213
3305,50710700000000,Denair Unified,7,97,824,178,30,1213
3306,50710700000000,Denair Unified,9,8,52,18,0,1213
3307,50711300000000,Keyes Union,3,1,7,2,2,1213
3308,50711300000000,Keyes Union,5,2,640,4,2,1213
3309,50711300000000,Keyes Union,7,20,410,38,18,1213
3310,50711800000000,Modesto City High,0,66,416,108,20,1213
3311,50711800000000,Modesto City High,1,26,76,36,12,1213
3312,50711800000000,Modesto City High,2,201,796,368,182,1213
3313,50711800000000,Modesto City High,3,46,154,90,34,1213
3314,50711800000000,Modesto City High,4,46,177,84,48,1213
3315,50711800000000,Modesto City High,5,1826,7366,2906,806,1213
3316,50711800000000,Modesto City High,6,160,588,266,68,1213
3317,50711800000000,Modesto City High,7,1220,4443,2114,872,1213
3318,50711800000000,Modesto City High,9,138,725,208,86,1213
3319,50712200000000,Patterson Joint Unified,1,3,24,4,2,1213
3320,50712200000000,Patterson Joint Unified,2,12,139,24,20,1213
3321,50712200000000,Patterson Joint Unified,3,6,96,14,4,1213
3322,50712200000000,Patterson Joint Unified,4,6,86,12,8,1213
3323,50712200000000,Patterson Joint Unified,5,304,4133,504,134,1213
3324,50712200000000,Patterson Joint Unified,6,40,406,62,20,1213
3325,50712200000000,Patterson Joint Unified,7,77,887,146,52,1213
3326,50712200000000,Patterson Joint Unified,9,5,85,10,4,1213
3327,50712300000000,Roberts Ferry Union Elementary,5,0,50,2,2,1213
3328,50712300000000,Roberts Ferry Union Elementary,7,3,101,2,2,1213
3329,50736000000000,Newman-Crows Landing Unified,2,3,21,6,6,1213
3330,50736000000000,Newman-Crows Landing Unified,5,130,2085,244,66,1213
3331,50736000000000,Newman-Crows Landing Unified,6,3,36,10,0,1213
3332,50736000000000,Newman-Crows Landing Unified,7,53,646,92,20,1213
3333,50755500000000,Hughson Unified,1,1,14,2,0,1213
3334,50755500000000,Hughson Unified,2,3,12,6,4,1213
3335,50755500000000,Hughson Unified,4,2,6,4,0,1213
3336,50755500000000,Hughson Unified,5,84,1132,156,52,1213
3337,50755500000000,Hughson Unified,7,108,986,210,88,1213
3338,50755500000000,Hughson Unified,9,1,32,2,0,1213
3339,50755600000000,Oakdale Joint Unified,1,8,55,16,6,1213
3340,50755600000000,Oakdale Joint Unified,2,11,68,22,12,1213
3341,50755600000000,Oakdale Joint Unified,4,6,51,12,8,1213
3342,50755600000000,Oakdale Joint Unified,5,127,1757,476,104,1213
3343,50755600000000,Oakdale Joint Unified,6,12,37,28,4,1213
3344,50755600000000,Oakdale Joint Unified,7,272,3265,564,188,1213
3345,50755600000000,Oakdale Joint Unified,9,2,55,6,0,1213
3346,50755600000000,Riverbank Unified,1,3,14,16,6,1213
3347,50755600000000,Riverbank Unified,2,2,18,22,12,1213
3348,50755600000000,Riverbank Unified,4,0,8,12,8,1213
3349,50755600000000,Riverbank Unified,5,153,2210,476,104,1213
3350,50755600000000,Riverbank Unified,6,3,40,28,4,1213
3351,50755600000000,Riverbank Unified,7,41,495,564,188,1213
3352,50755600000000,Riverbank Unified,9,1,3,6,0,1213
3353,50755700000000,Waterford Unified,0,10,108,18,0,1213
3354,50755700000000,Waterford Unified,2,16,165,28,6,1213
3355,50755700000000,Waterford Unified,5,124,1504,236,46,1213
3356,50755700000000,Waterford Unified,6,6,95,12,2,1213
3357,50755700000000,Waterford Unified,7,141,1742,290,70,1213
3358,50755700000000,Waterford Unified,9,3,159,14,2,1213
3359,50757400000000,Turlock Unified,0,3,123,6,0,1213
3360,50757400000000,Turlock Unified,1,10,104,20,4,1213
3361,50757400000000,Turlock Unified,2,54,645,102,48,1213
3362,50757400000000,Turlock Unified,3,6,78,12,2,1213
3363,50757400000000,Turlock Unified,4,8,65,14,6,1213
3364,50757400000000,Turlock Unified,5,603,7621,1076,252,1213
3365,50757400000000,Turlock Unified,6,29,296,42,14,1213
3366,50757400000000,Turlock Unified,7,486,4836,870,366,1213
3367,50757400000000,Turlock Unified,9,8,188,16,8,1213
3368,50766400000000,SBE - Aspire Vanguard College Preparatory Academy,5,5,126,10,10,1213
3369,50766400000000,SBE - Aspire Vanguard College Preparatory Academy,7,1,130,2,2,1213
3370,51105100000000,Sutter County Office of Education,1,1,6,4,0,1213
3371,51105100000000,Sutter County Office of Education,2,13,31,6,0,1213
3372,51105100000000,Sutter County Office of Education,5,39,164,18,0,1213
3373,51105100000000,Sutter County Office of Education,6,5,16,2,0,1213
3374,51105100000000,Sutter County Office of Education,7,47,171,22,0,1213
3375,51105100000000,Sutter County Office of Education,9,0,7,2,0,1213
3376,51713700000000,Browns Elementary,2,0,5,6,4,1213
3377,51713700000000,Browns Elementary,5,0,51,34,10,1213
3378,51713700000000,Browns Elementary,6,0,5,2,0,1213
3379,51713700000000,Browns Elementary,7,0,81,94,22,1213
3380,51713700000000,Browns Elementary,9,0,10,12,2,1213
3381,51713700000000,East Nicolaus Joint Union High,1,1,10,2,0,1213
3382,51713700000000,East Nicolaus Joint Union High,2,3,11,6,4,1213
3383,51713700000000,East Nicolaus Joint Union High,4,1,4,1,1,1213
3384,51713700000000,East Nicolaus Joint Union High,5,19,86,34,10,1213
3385,51713700000000,East Nicolaus Joint Union High,6,0,8,2,0,1213
3386,51713700000000,East Nicolaus Joint Union High,7,50,217,94,22,1213
3387,51713700000000,East Nicolaus Joint Union High,9,5,7,12,2,1213
3388,51714000000000,Live Oak Unified,2,25,202,48,30,1213
3389,51714000000000,Live Oak Unified,3,1,5,2,0,1213
3390,51714000000000,Live Oak Unified,5,91,1072,154,72,1213
3391,51714000000000,Live Oak Unified,6,1,3,2,0,1213
3392,51714000000000,Live Oak Unified,7,27,428,46,12,1213
3393,51714100000000,Marcum-Illinois Union Elementary,0,2,54,6,0,1213
3394,51714100000000,Marcum-Illinois Union Elementary,1,1,23,2,0,1213
3395,51714100000000,Marcum-Illinois Union Elementary,2,7,53,16,2,1213
3396,51714100000000,Marcum-Illinois Union Elementary,4,1,14,2,0,1213
3397,51714100000000,Marcum-Illinois Union Elementary,5,34,320,50,0,1213
3398,51714100000000,Marcum-Illinois Union Elementary,6,5,88,10,2,1213
3399,51714100000000,Marcum-Illinois Union Elementary,7,98,1594,208,8,1213
3400,51714100000000,Marcum-Illinois Union Elementary,9,7,145,14,0,1213
