,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Amount,GR_RATE,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         
577,28102,1213,16,34,127,43,0,30840,307101.96,<25%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
578,28102,1213,16,34,127,43,0,30840,1131458.4,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
579,28102,1213,16,34,127,43,0,30840,435570.99,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,28102,1314,18,19,149,45,0,30840,26412515.79,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,28102,1314,18,19,149,45,0,30840,24654488.009999998,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,28102,1314,18,19,149,45,0,30840,1101377.8200000008,<25%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,28102,1314,18,19,149,45,0,30840,306898.23000000004,<25%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
584,28102,1314,18,19,149,45,0,30840,1108064.61,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
585,28102,1314,18,19,149,45,0,30840,568378.77,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
586,28102,1415,27,30,137,45,0,41120,24960366.36,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,28102,1415,27,30,137,45,0,41120,39870346.51999999,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,28102,1415,27,30,137,45,0,41120,1513407.5600000003,<25%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,28102,1415,27,30,137,45,0,41120,409197.64,<25%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
590,28102,1415,27,30,137,45,0,41120,1516683.08,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
591,28102,1415,27,30,137,45,0,41120,538986.92,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
592,28102,1516,29,46,111,45,0,51400,30998277.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,28102,1516,29,46,111,45,0,51400,50805550.79999999,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,28102,1516,29,46,111,45,0,51400,1977687.15,<25%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,28102,1516,29,46,111,45,0,51400,516747.05000000005,<25%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
596,28102,1516,29,46,111,45,0,51400,2025802.7500000005,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
597,28102,1516,29,46,111,45,0,51400,630986.15,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
598,28662,1213,31,119,1277,114,52,331450,299432.2,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,28662,1213,31,119,1277,114,52,331450,104474.20000000001,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,28662,1213,31,119,1277,114,52,331450,1896790.0000000002,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,28662,1213,31,119,1277,114,52,331450,5952481.800000001,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
602,28662,1213,31,119,1277,114,52,331450,492667.25,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
603,28662,1314,20,127,1240,113,67,265160,509039.4,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,28662,1314,20,127,1240,113,67,265160,65391.44,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,28662,1314,20,127,1240,113,67,265160,1261739.48,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,28662,1314,20,127,1240,113,67,265160,7690776.08,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
607,28662,1314,20,127,1240,113,67,265160,408301.96,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
608,28662,1415,25,136,1258,118,63,397740,145560.6,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,28662,1415,25,136,1258,118,63,397740,36066.12,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,28662,1415,25,136,1258,118,63,397740,2907735.12,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,28662,1415,25,136,1258,118,63,397740,4693247.460000002,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,28662,1415,25,136,1258,118,63,397740,14204657.879999999,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
613,28662,1415,25,136,1258,118,63,397740,171741.36000000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
614,28662,1415,25,136,1258,118,63,397740,367046.2800000001,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
615,28662,1516,12,128,1192,2,1,132580,42629.02,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,28662,1516,12,128,1192,2,1,132580,8010.76,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,28662,1516,12,128,1192,2,1,132580,672530.9,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,28662,1516,12,128,1192,2,1,132580,2003095.9199999997,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,28662,1516,12,128,1192,2,1,132580,3884139.52,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
620,28662,1516,12,128,1192,2,1,132580,181195.42,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
621,28662,1516,12,128,1192,2,1,132580,150582.28,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
622,30666,1213,37,4099,57407,3684,1495,533360,24877746.319999997,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,30666,1213,37,4099,57407,3684,1495,533360,156672.0,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,30666,1213,37,4099,57407,3684,1495,533360,241854775.43999985,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,30666,1213,37,4099,57407,3684,1495,533360,238305.28,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
626,30666,1213,37,4099,57407,3684,1495,533360,2907949.760000001,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
627,30666,1314,37,4264,57116,3809,1694,533360,38610783.52,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,30666,1314,37,4264,57116,3809,1694,533360,100348.56,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,30666,1314,37,4264,57116,3809,1694,533360,203498287.76000023,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,30666,1314,37,4264,57116,3809,1694,533360,566428.3200000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
631,30666,1314,37,4264,57116,3809,1694,533360,2274031.7600000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
632,30666,1415,37,4181,56803,3750,1765,533360,35111641.44,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,30666,1415,37,4181,56803,3750,1765,533360,294844.48,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,30666,1415,37,4181,56803,3750,1765,533360,177054617.1200001,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,30666,1415,37,4181,56803,3750,1765,533360,642878.32,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
636,30666,1415,37,4181,56803,3750,1765,533360,2622631.0399999996,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
637,30666,1516,37,4047,55909,3777,1777,600030,42548193.540000014,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,30666,1516,37,4047,55909,3777,1777,600030,376091.82,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,30666,1516,37,4047,55909,3777,1777,600030,224690201.81999987,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,30666,1516,37,4047,55909,3777,1777,600030,861204.6900000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
641,30666,1516,37,4047,55909,3777,1777,600030,4011444.2700000014,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,30736,1213,37,2291,29072,2149,1391,662850,31176022.68,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,30736,1213,37,2291,29072,2149,1391,662850,7888253.580000001,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,30736,1213,37,2291,29072,2149,1391,662850,904611.1499999999,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,30736,1213,37,2291,29072,2149,1391,662850,53591385.05999997,50%-75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,30736,1213,37,2291,29072,2149,1391,662850,2118367.89,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
647,30736,1314,37,2105,30123,2046,1266,662850,31146437.070000004,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,30736,1314,37,2105,30123,2046,1266,662850,8271934.92,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,30736,1314,37,2105,30123,2046,1266,662850,1109276.64,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,30736,1314,37,2105,30123,2046,1266,662850,54912294.80999997,50%-75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,30736,1314,37,2105,30123,2046,1266,662850,2476687.8600000003,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
652,30736,1415,37,2343,31392,2244,1558,662850,28107864.72,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,30736,1415,37,2343,31392,2244,1558,662850,9208436.58,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,30736,1415,37,2343,31392,2244,1558,662850,1078732.4400000002,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,30736,1415,37,2343,31392,2244,1558,662850,71491889.34000006,50%-75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,30736,1415,37,2343,31392,2244,1558,662850,2199569.04,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,30736,1516,37,2287,32319,2230,1489,662850,24147562.950000003,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,30736,1516,37,2287,32319,2230,1489,662850,10640824.740000006,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,30736,1516,37,2287,32319,2230,1489,662850,966171.51,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,30736,1516,37,2287,32319,2230,1489,662850,84498637.22999997,50%-75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,30736,1516,37,2287,32319,2230,1489,662850,3050721.81,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,31003,1213,14,27,263,9,0,30099,478193.04,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,31003,1213,14,27,263,9,0,30099,1620851.1600000001,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,31003,1314,12,20,391,8,0,20066,297193.58,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,31003,1314,12,20,391,8,0,20066,1238230.9400000009,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,31003,1415,7,13,132,2,0,10033,139783.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,31003,1415,7,13,132,2,0,10033,588289.4299999999,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,31003,1516,17,15,168,7,0,30099,318168.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,31003,1516,17,15,168,7,0,30099,1876717.0799999996,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,33103,1213,37,911,7864,500,41,92970,78254826.21,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,33103,1213,37,911,7864,500,41,92970,273960.98999999993,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,33103,1213,37,911,7864,500,41,92970,181652603.31000003,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,33103,1213,37,911,7864,500,41,92970,27887563.710000012,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
674,33103,1213,37,911,7864,500,41,92970,7168330.08,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,33103,1314,37,1011,7660,572,61,82640,63740631.04000001,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,33103,1314,37,1011,7660,572,61,82640,36777.28,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,33103,1314,37,1011,7660,572,61,82640,161787137.6800002,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,33103,1314,37,1011,7660,572,61,82640,26017277.039999995,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
679,33103,1314,37,1011,7660,572,61,82640,8530869.68,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,33103,1415,37,1025,7629,636,91,92970,76840213.59,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,33103,1415,37,1025,7629,636,91,92970,49567.5,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,33103,1415,37,1025,7629,636,91,92970,566864.55,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,33103,1415,37,1025,7629,636,91,92970,186098494.49999976,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,33103,1415,37,1025,7629,636,91,92970,34520545.43999999,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
685,33103,1415,37,1025,7629,636,91,92970,10468600.74,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
686,33103,1516,37,1212,8368,607,77,92970,81194628.87,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,33103,1516,37,1212,8368,607,77,92970,1030300.2900000003,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,33103,1516,37,1212,8368,607,77,92970,203394665.70000032,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,33103,1516,37,1212,8368,607,77,92970,35522147.51999999,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
690,33103,1516,37,1212,8368,607,77,92970,8211856.5,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
691,33670,1213,37,1601,19577,1226,376,603810,131391.63000000003,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,33670,1213,37,1601,19577,1226,376,603810,7272305.82,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,33670,1213,37,1601,19577,1226,376,603810,62853538.68000002,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,33670,1213,37,1601,19577,1226,376,603810,118558.44,<25%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
695,33670,1213,37,1601,19577,1226,376,603810,75826610.91000003,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
696,33670,1213,37,1601,19577,1226,376,603810,1612007.82,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,33670,1314,37,1550,19471,1292,354,603810,8072557.47,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,33670,1314,37,1550,19471,1292,354,603810,93500.09999999999,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,33670,1314,37,1550,19471,1292,354,603810,6633211.499999999,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,33670,1314,37,1550,19471,1292,354,603810,62949722.76000001,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,33670,1314,37,1550,19471,1292,354,603810,159499.61999999997,<25%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
702,33670,1314,37,1550,19471,1292,354,603810,72082947.78,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
703,33670,1314,37,1550,19471,1292,354,603810,869110.0200000001,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
704,33670,1415,37,1519,19330,1439,373,603810,8425732.770000001,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,33670,1415,37,1519,19330,1439,373,603810,103912.74,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,33670,1415,37,1519,19330,1439,373,603810,6794532.8100000005,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,33670,1415,37,1519,19330,1439,373,603810,87145201.43999997,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,33670,1415,37,1519,19330,1439,373,603810,209184.30000000005,<25%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
709,33670,1415,37,1519,19330,1439,373,603810,97763766.21,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710,33670,1415,37,1519,19330,1439,373,603810,1593257.3100000005,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,33670,1516,37,1501,19282,1364,413,603810,6563141.729999999,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,33670,1516,37,1501,19282,1364,413,603810,447378.75,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,33670,1516,37,1501,19282,1364,413,603810,10326901.5,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,33670,1516,37,1501,19282,1364,413,603810,87173038.79999995,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,33670,1516,37,1501,19282,1364,413,603810,164843.01,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
716,33670,1516,37,1501,19282,1364,413,603810,121830262.64999998,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
717,33670,1516,37,1501,19282,1364,413,603810,947383.02,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
718,33752,1213,37,1962,22923,1870,873,601600,110784.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,33752,1213,37,1962,22923,1870,873,601600,4550.559999999999,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,33752,1213,37,1962,22923,1870,873,601600,11180077.359999998,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,33752,1213,37,1962,22923,1870,873,601600,29421108.079999987,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,33752,1213,37,1962,22923,1870,873,601600,1539492.96,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
723,33752,1213,37,1962,22923,1870,873,601600,40514.63999999998,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
724,33752,1314,37,2014,23021,1909,986,601600,911808.96,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,33752,1314,37,2014,23021,1909,986,601600,2558291.4399999995,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,33752,1314,37,2014,23021,1909,986,601600,11592830.08,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,33752,1314,37,2014,23021,1909,986,601600,37972890.79999996,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,33752,1314,37,2014,23021,1909,986,601600,1465240.8800000006,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
729,33752,1314,37,2014,23021,1909,986,601600,22502.32,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
730,33752,1314,37,2014,23021,1909,986,601600,570.4,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
731,33752,1415,37,1974,22698,1815,1007,676800,2229722.8200000003,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,33752,1415,37,1974,22698,1815,1007,676800,4622390.910000001,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,33752,1415,37,1974,22698,1815,1007,676800,15245441.37,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,33752,1415,37,1974,22698,1815,1007,676800,53845200.44999998,50%-75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,33752,1415,37,1974,22698,1815,1007,676800,1485605.9700000004,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
736,33752,1415,37,1974,22698,1815,1007,676800,7112.790000000003,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
737,33752,1516,37,2036,22824,1955,1095,601600,987192.0,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,33752,1516,37,2036,22824,1955,1095,601600,4467823.199999999,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
